Date,KO,WRB,log_KO,log_WRB,spread,spread_mean,spread_std,z_score,ma_10,ma_30,momentum,volatility,asset1_returns,asset2_returns,hedged_returns,target,pred_proba,prediction,Position,strategy_return,capital
2022-10-13,51.80370330810547,45.09356689453125,3.9474616391444437,3.8087395954149645,-3.2956702336254535,-3.536217430118908,0.10763993507080281,2.2347393310412986,-3.338495270525699,-3.4468676822541506,0.025878393797310384,0.07960428259882339,0.013239080918079127,0.04947143377267982,0.025644512778902142,0,0.08468065,0,0,0.0,134.21312865291557
2022-10-14,50.978477478027344,44.21680450439453,3.9314035334181883,3.789104909235949,-3.2864044833756285,-3.5312338819468883,0.11180921297478515,2.1897068413000356,-3.3269208596848485,-3.437514732900382,0.030973718042945464,0.08224821819024122,-0.01592986171606392,-0.019443181156801548,0.009226449227595968,0,0.08468065,0,0,0.0,134.21312865291557
2022-10-17,51.63679885864258,44.973724365234375,3.9442345744877327,3.8060784162377863,-3.2925235311911316,-3.526380438989686,0.1154292573643552,2.025976023222427,-3.3167098165700075,-3.429086015905381,0.010926079452488136,0.08303669682506495,0.012913712083672646,0.017118375453038848,-0.006122965804561373,0,0.08468065,0,0,-0.0,134.21312865291557
2022-10-18,52.33222579956055,45.28910827636719,3.9576123533905356,3.813066568179481,-3.3096119207376025,-3.5222030675963873,0.11844546464597724,1.794844129272493,-3.310426245971866,-3.4216726982873484,-0.01011627808072424,0.08076720714271707,0.013467661750716342,0.007012626051859927,-0.01722568131183572,0,0.08468065,0,0,-0.0,134.21312865291557
2022-10-19,51.887149810791016,45.074649810791016,3.9490711643472958,3.8083200000251702,-3.298986558031646,-3.5180981752915135,0.12163733910116342,1.8013516152111533,-3.304535510762193,-3.413390663007981,0.0212997404869828,0.07721286015944655,-0.00850481671607528,-0.004735321001850701,0.01057114907824057,0,0.08000361,0,0,0.0,134.21312865291557
2022-10-20,51.07120513916016,44.31773376464844,3.933220838171616,3.791384907662544,-3.2873951634084735,-3.5132700416633766,0.1246729502980752,1.8117392563091563,-3.3011201643607633,-3.4054739196754023,0.00827507021698004,0.07205842593894785,-0.015725370821219387,-0.01679249976028363,0.011509099910686195,0,0.08000361,0,0,0.0,134.21312865291557
2022-10-21,51.887149810791016,45.00526428222656,3.9490711643472958,3.8067794669776984,-3.300527091079118,-3.508644701182325,0.12708980463669478,1.6375633804626775,-3.2994350533268184,-3.3976152994694693,-0.014122607703489276,0.06551993152171642,0.015976608920967195,0.015513665956596201,-0.013240097304154479,0,0.08000361,0,0,-0.0,134.21312865291557
2022-10-24,53.379974365234375,45.774803161621094,3.97743566374461,3.8237337904228985,-3.3346215292775563,-3.50405090295681,0.12807843892548687,1.3228563300792882,-3.302552245190212,-3.3909069117299713,-0.04209799808642467,0.05366982925801255,0.02877060235312623,0.017098863692228905,-0.03468077822197694,0,0.11458259,0,0,-0.0,134.21312865291557
2022-10-25,54.65953826904297,43.56711196899414,4.001123733136087,3.774302553080316,-3.4266851639427567,-3.5010339207799075,0.12761858252041441,0.5825856655730968,-3.3152711973187996,-3.3886098300619567,-0.11707324320515422,0.051880655309231846,0.02397086021536121,-0.04822939783775948,-0.09137074549160924,0,0.1295993,0,0,-0.0,134.21312865291557
2022-10-26,55.0675163269043,44.15372467041016,4.008560001965064,3.7876772874872273,-3.426693789828973,-3.497076765517167,0.1259603025913019,0.5587710908933144,-3.325911946449834,-3.3862849199540386,-0.12770723179732713,0.049419165028410546,0.007463986538876144,0.013464576257280925,3.133125629595224e-05,0,0.1295993,0,0,0.0,134.21312865291557
2022-10-27,55.19731903076172,44.87910461425781,4.01091438382027,3.803972310352719,-3.4146360452761013,-3.4930655966391115,0.1244656474927776,0.6301301037104337,-3.3378085276148988,-3.3846009565951154,-0.12724088186762783,0.04974754636215055,0.002357155588547988,0.016428510828074394,0.012186240512944143,0,0.1295993,0,0,0.0,134.21312865291557
2022-10-28,56.33780670166016,46.216339111328125,4.031365832007453,3.833333395982946,-3.422082276043412,-3.488732939354435,0.12204888680067415,0.5460980846132101,-3.351376306881677,-3.3827541968136234,-0.1215551849642944,0.051273473661063954,0.0206620120492238,0.029796372021323236,-0.007389904859652879,0,0.1295993,0,0,-0.0,134.21312865291557
2022-10-31,55.4940299987793,46.91648864746094,4.016275447377018,3.8483691839742096,-3.3798876992676425,-3.4840425197442926,0.12042735214597682,0.8648767794080374,-3.3601127236893285,-3.379356550952042,-0.04526616999008626,0.0505342971563322,-0.014977095351779157,0.015149394123282978,0.04210429151165046,0,0.1295993,0,0,0.0,134.21312865291557
2022-11-01,55.29931640625,47.490482330322266,4.0127605469012515,3.8605293189702303,-3.361401652642612,-3.4791985664906777,0.1190971642670879,0.989082440148566,-3.3652916968798294,-3.374845425263563,0.06528351130014487,0.050201998300368776,-0.0035087304442221745,0.012234370035115294,0.018549177203396744,0,0.11600935,0,0,0.0,134.21312865291557
2022-11-02,54.529727935791016,46.88494873046875,3.9987460196680695,3.847696701354274,-3.349011746488494,-3.4740227601627143,0.11752177232878654,1.063726415940029,-3.370294215725514,-3.369729011492976,0.07768204334047901,0.050054503459461566,-0.013916780902051173,-0.01275063065566906,0.012295975003192544,0,0.11600935,0,0,0.0,134.21312865291557
2022-11-03,54.50190353393555,47.05525207519531,3.998235628287432,3.8513224873295617,-3.344467388055073,-3.4690729870086776,0.11628106310845997,1.0715897810237613,-3.376001438190174,-3.3643091404322814,0.0701686572210285,0.049934351746504096,-0.0005102611531132561,0.0036323670887559167,0.004550705171033267,0,0.11600935,0,0,0.0,134.21312865291557
2022-11-04,54.94697189331055,47.23186111450195,4.006368572749051,3.8550686884778753,-3.355358383123994,-3.464537869528295,0.11502957116725732,0.9491427751699596,-3.3814845673946614,-3.359664141088641,0.06672389291941805,0.04980841279166359,0.008166106695665754,0.0037532269304267896,-0.010943652729752645,0,0.11600935,0,0,-0.0,134.21312865291557
2022-11-07,55.16023635864258,47.048946380615234,4.010242337880435,3.8511884721699197,-3.3662103746106853,-3.460374872433713,0.11373933512021152,0.8278973824095686,-3.384643451927974,-3.3549206551771555,0.013677324656957257,0.04932868958808426,0.003881277857242571,-0.0038726979960261865,-0.010857994137930524,0,0.1295993,0,0,-0.0,134.21312865291557
2022-11-08,55.26222610473633,47.030025482177734,4.012089602881067,3.8507862377849564,-3.3699372081500005,-3.4562777794403203,0.11224085450707408,0.7692437096055618,-3.378968656348699,-3.3524086840083744,-0.008535555507388715,0.048522230013315105,0.0018489722457066815,-0.00040215349955841084,-0.003729825253417048,0,0.1295993,0,0,-0.0,134.21312865291557
2022-11-09,54.492637634277344,46.4307975769043,3.998065603264505,3.837962979935211,-3.3575208943898853,-3.452459543404447,0.11142812430789015,0.852016935618821,-3.37205136680479,-3.349313326647846,-0.008509147901391234,0.048151375924430855,-0.013926121416108272,-0.012741390189136004,0.012322025978843031,0,0.1295993,0,0,0.0,134.21312865291557
2022-11-10,56.449066162109375,46.228946685791016,4.033338747714983,3.8336061535266617,-3.425360256423391,-3.4496690384745246,0.10983399658704668,0.22132293102771872,-3.373123787919519,-3.349809195353372,-0.0808928683683181,0.049312725297230575,0.0359026212121063,-0.004347349208872697,-0.06896278017298085,0,0.16953996,0,0,-0.0,134.21312865291557
2022-11-11,56.85704040527344,44.008644104003906,4.0405400543102,3.7843860715323094,-3.48754082746966,-3.4475930298283513,0.10781210268380911,-0.3705316624652751,-3.379669643062144,-3.3526556032095565,-0.13218244434566584,0.05470233551736408,0.007227298357646017,-0.04802840516523266,-0.06103567266602501,0,0.24587111,0,0,-0.0,134.21312865291557
2022-11-14,56.30998229980469,43.28326797485352,4.030871824931629,3.767766139424572,-3.486760447654057,-3.445347304871446,0.10543584623027791,-0.39278048465758336,-3.3903569179007853,-3.3557264860533738,-0.12055007304337151,0.058191051814479096,-0.009621642307959699,-0.0164825829997427,0.0008338842475476942,0,0.24587111,0,0,0.0,134.21312865291557
2022-11-15,56.21726608276367,43.59233856201172,4.029223935387454,3.774881413859458,-3.476679398312401,-3.4433494150639814,0.10358533601792587,-0.3217635287938038,-3.401884692467764,-3.35920087843982,-0.10674219016240061,0.06023062339951732,-0.0016465325197116965,0.007140648144630779,0.01010398075839869,0,0.24587111,0,0,0.0,134.21312865291557
2022-11-16,56.11526870727539,45.26387405395508,4.027407944967409,3.8125092320782077,-3.4357832670943127,-3.440562389001157,0.1013293500213418,0.047164241217748794,-3.4105618445283463,-3.361797190338684,-0.07826237270442737,0.05783736435208906,-0.0018143425071244224,0.038344707971230685,0.04161005515359223,0,0.24587111,0,0,0.0,134.21312865291557
2022-11-17,56.29143905639648,45.37741470336914,4.030542464194394,3.815014507772238,-3.4389193151777384,-3.4377300622998144,0.09876943412630511,-0.01204069749355088,-3.4200070372406124,-3.3657095465971834,-0.013559058754347486,0.05338327564929149,0.0031394369692867574,0.002508416519512169,-0.0031417579219772084,0,0.24587111,0,0,-0.0,134.21312865291557
2022-11-18,56.69013977050781,46.25418472290039,4.037600293856331,3.8341519403604645,-3.432484150275849,-3.4347713901734673,0.09600868779809549,0.023823259645295504,-3.427719613955798,-3.3695464115590923,0.0550566771938108,0.04864595252387757,0.0070827948404710295,0.019321727014698142,0.006574528464942232,0,0.22321555,0,0,0.0,134.21312865291557
2022-11-21,57.561737060546875,46.784027099609375,4.052858059822097,3.8455418433766617,-3.4485542791498878,-3.431988273070893,0.09293002168190889,-0.1782632326902782,-3.435954004409718,-3.3743832338426345,0.038206168504169025,0.0466496615690647,0.015374759941807259,0.01145501493287937,-0.016215575850464157,0,0.22321555,0,0,-0.0,134.21312865291557
2022-11-22,57.81208038330078,46.77771759033203,4.057197757011505,3.845406969677848,-3.4564994852055158,-3.429488803286547,0.09002890282893315,-0.3000223380517308,-3.44461023211527,-3.3796166952609226,0.020179913106885383,0.047666151264717835,0.004349127311612966,-0.00013486460376554987,-0.007962168741182826,0,0.24587111,0,0,-0.0,134.21312865291557
2022-11-23,58.07170486450195,46.91648864746094,4.061678537735536,3.8483691839742096,-3.4616015171330834,-3.427210680922099,0.0872870148182833,-0.39399716306692883,-3.45501829438959,-3.384327202548071,-0.025818250038770696,0.04886466443102749,0.004490834432524071,0.002966605988437232,-0.005115734310107646,0,0.24587111,0,0,-0.0,134.21312865291557
2022-11-25,58.12733840942383,47.42741012573242,4.062636093798052,3.8592003342605827,-3.4524937200605677,-3.4252628801993827,0.08527727738782657,-0.3193211684906833,-3.4577316407533076,-3.3895546520959083,-0.013574404882829239,0.04963671995324902,0.0009580146656911204,0.010890019543249307,0.00916584096230786,0,0.24587111,0,0,0.0,134.21312865291557
2022-11-28,58.13660430908203,47.17510223388672,4.062795488008521,3.853866258372281,-3.45811466429594,-3.4234835260458825,0.08335178322846243,-0.41548167188140117,-3.454789024435935,-3.395278324793252,-0.025630514020090978,0.05053672517757662,0.0001594069144013055,-0.005319874966329019,-0.005606766177192081,0,0.25742504,0,0,-0.0,134.21312865291557
2022-11-29,57.932621002197266,47.33279800415039,4.059280628383284,3.8572034590977244,-3.448451625461873,-3.421596274305247,0.08136418693925719,-0.3300635349146282,-3.4509581422167175,-3.40047592793561,0.0001026536880148754,0.05019469172873146,-0.003508689737025117,0.003342775379305829,0.009657509285162628,0,0.24587111,0,0,0.0,134.21312865291557
2022-11-30,59.398677825927734,48.11494445800781,4.084271967298102,3.873592824448513,-3.4770402054485836,-3.420258357550923,0.07970552164963862,-0.7123954115407002,-3.4509942229303348,-3.4060568707593095,-0.020540720243067856,0.04966719122959803,0.025306240221288467,0.0165244077434179,-0.029020278487692827,0,0.25742504,0,0,-0.0,134.21312865291557
2022-12-01,59.5667610168457,47.50310516357422,4.087097717438588,3.8607950807686686,-3.4949235684219513,-3.419114398891134,0.07806588985285819,-0.971092107880992,-3.4569082530630992,-3.4125881044389863,-0.03332205128886789,0.04839545312337397,0.0028297463356095065,-0.01271620078388691,-0.017809012194906087,0,0.26334986,0,0,-0.0,134.21312865291557
2022-12-02,60.08968353271485,47.73017501831055,4.095838171777048,3.865563797851865,-3.505885408184875,-3.4184874205918274,0.07718909786387299,-1.1322581816823205,-3.4636048623638125,-3.4198711125981998,-0.05339168812430728,0.046131646873555976,0.008778763641710485,0.004780105510038268,-0.011019398172157864,1,0.28349814,0,0,-0.0,134.21312865291557
2022-12-05,59.267948150634766,46.88494873046875,4.082068656517104,3.847696701354274,-3.4989709390850177,-3.417962968049073,0.07651462930756422,-1.058725262986227,-3.4702535412447295,-3.4264859075317298,-0.040856274789077496,0.04304090705712355,-0.013675149106630036,-0.017708426326061955,0.006903304605867362,1,0.28349814,0,0,0.0,134.21312865291557
2022-12-06,59.23992919921875,47.56618118286133,4.081595794247276,3.8621220293756577,-3.4836945812970015,-3.4169510151107283,0.07518451953604617,-0.8877301683662941,-3.473767571459441,-3.4314550092657115,-0.0352429558351286,0.03897400802147701,-0.00047275048808514963,0.01452987516972315,0.015380703758133125,1,0.26334986,0,0,0.0,134.21312865291557
2022-12-07,59.33330535888672,47.086795806884766,4.083170790144427,3.851992617915831,-3.496658577954937,-3.4165027788340483,0.07461258486062358,-1.0742932880642013,-3.477783480734383,-3.4337874563994504,-0.019618372506353232,0.034483114321437955,0.0015762368546043959,-0.01007828175513259,-0.012915100355648308,1,0.28349814,0,0,-0.0,134.21312865291557
2022-12-08,59.58543395996094,46.95432662963867,4.087411147556627,3.8491753553942685,-3.5071073869313505,-3.4160396310510994,0.07394462601326429,-1.231566927715818,-3.48233406771421,-3.4364679096361965,-0.012183818509399202,0.025988746616037905,0.004249360448557171,-0.002813297761635414,-0.010461047353043285,1,0.3556012,0,0,-0.0,134.21312865291557
2022-12-09,58.95978546142578,46.39925384521485,4.076855609160516,3.837283378180816,-3.5000021255171982,-3.415470249528158,0.073140748049842,-1.1557425681705578,-3.487084908259873,-3.439313445644233,0.005883282667676681,0.02477196962390926,-0.010500024199799673,-0.01182154711326322,0.007075780321281977,1,0.35740662,0,0,0.0,134.21312865291557
2022-12-12,59.734840393066406,46.8155632019043,4.089915441349093,3.8462156946913235,-3.5145741286550645,-3.415771464046759,0.07351417987968943,-1.3439946520521904,-3.492730854695785,-3.4423965073979548,-0.015603189570046805,0.026329675303484238,0.013145484258040518,0.008972328694729192,-0.014686142522374337,1,0.59307516,1,1,-0.0,134.21312865291557
2022-12-13,59.75352096557617,46.09648895263672,4.090228117369578,3.8307367855541545,-3.5306157737467037,-3.4163139192956513,0.07424152347391462,-1.539594678323287,-3.5009472695242687,-3.447420776547257,-0.046921192449702165,0.02914500265791292,0.0003127249087273576,-0.01535972655431661,-0.015922550494976852,1,0.81844884,1,1,-0.015922550494976852,132.0761133348507
2022-12-14,59.75352096557617,46.03972625732422,4.090228117369578,3.8295046380784954,-3.531847921222363,-3.417372537949279,0.07541539730685214,-1.5179311833007147,-3.506428041101646,-3.453102318833248,-0.035189343267425954,0.0317148156810605,0.0,-0.001231388693633928,-0.001231388693633928,1,0.81844884,1,1,-0.001231388693633928,131.91347630219104
2022-12-15,58.93177795410156,45.44679260253906,4.076380469005619,3.8165422483322016,-3.5198881259952954,-3.418045602338281,0.07614621786680864,-1.3374600408276711,-3.50892449685898,-3.458798198150142,-0.012780739063944946,0.03129639547253257,-0.013752210718227187,-0.012878739796825522,0.011871682101836319,1,0.62238616,1,1,0.011871682101836319,133.47951115779878
2022-12-16,58.595611572265625,45.50996398925781,4.070659805933436,3.81793129075726,-3.508203369849899,-3.418464432413437,0.07657400527981326,-1.171924298703488,-3.509156293025483,-3.4642560642099696,-0.008201244332700863,0.02997674524240556,-0.0057043312370069765,0.0013900075913215737,0.011656328233028446,1,0.46730307,0,1,0.011656328233028446,135.03539215223827
2022-12-19,58.67965316772461,45.18151092529297,4.07209304268684,3.810687952828903,-3.518026163187589,-3.418802380665669,0.0769709673688592,-1.2891066062145375,-3.5110618154357405,-3.4696783235454225,-0.0034520345325246282,0.02791363206417244,0.001434264328060486,-0.007217168179750044,-0.009798472957653705,1,0.5997291,1,1,-0.009798472957653705,133.71225151390843
2022-12-20,58.632965087890625,46.02791213989258,4.071297082576271,3.8292479981189578,-3.4980335955958672,-3.4187314193321727,0.07689457897348723,-1.0313103644281272,-3.512495716865627,-3.4740724309115953,0.032582178150836416,0.026120715754931353,-0.0007956434183503669,0.018733353472820458,0.020165305810415503,1,0.5102809,1,1,0.020165305810415503,136.40859995628557
2022-12-21,59.57609558105469,46.659549713134766,4.087254412762078,3.8428776161638374,-3.5131230440754337,-3.418827602255975,0.07701055280578512,-1.2244483175866128,-3.5141421634776764,-3.4788452921091095,0.018724877146929053,0.024985231078757608,0.01608532830891818,0.013722924718428509,-0.015226505317321823,1,0.62872845,1,1,-0.015226505317321823,134.33157368372275
2022-12-22,59.14654922485352,46.097389221191406,4.080018249328733,3.8307563154529407,-3.51222112244248,-3.4191055825577092,0.07731985896346004,-1.2042900896750917,-3.5146535370287895,-3.4840019663775292,0.007667003552815466,0.023859776212633646,-0.007210045438723944,-0.01204813367037505,0.0009280830393078605,1,0.62872845,1,1,0.0009280830393078605,134.45624453890215
2022-12-23,59.59477233886719,46.394264221191406,4.087567857789229,3.837175835668533,-3.5193889445382833,-3.419278185614583,0.07753450814020725,-1.2911768104940822,-3.516592218930898,-3.4871362559813597,-0.011185574688384214,0.021659251503425472,0.007578178607000163,0.00644016949800541,-0.007198591686628801,1,0.8150355,1,1,-0.007198591686628801,133.48834893474907
2022-12-27,59.95895004272461,46.6848258972168,4.09366016211918,3.843419184620095,-3.52411016743563,-3.4205291986974746,0.07858972679931028,-1.3179962948931452,-3.5175458228089544,-3.488355233980225,-0.006084004248041008,0.01957417066068715,0.00611090016061544,0.0062628792783543386,-0.0047351602554181645,1,0.8150355,1,1,-0.0047351602554181645,132.85626021031186
2022-12-28,59.3613166809082,45.98369598388672,4.08364277989527,3.82828689852922,-3.5212137567997077,-3.4216535184053156,0.07952479582031668,-1.2519395663629838,-3.5166056211142545,-3.4895036776184134,-0.023180161203840477,0.014618182977837913,-0.009967375369157594,-0.01501836838534465,0.00292032893857061,1,0.7200462,1,1,0.00292032893857061,133.24424419167428
2022-12-29,59.71616744995117,46.261619567871094,4.089602795292697,3.8343126663043985,-3.5259144750151283,-3.4234857450681333,0.08058596633746368,-1.271049223608762,-3.5160122764935315,-3.4911448468418373,-0.012791430939694592,0.013032797953305282,0.0059778116268955905,0.006043959234633078,-0.00471455536551732,1,0.7200462,1,1,-0.00471455536551732,132.61605682529614
2022-12-30,59.398677825927734,45.83842086791992,4.084271967298102,3.8251226230330047,-3.525510406864092,-3.425443869117022,0.08155210821241508,-1.2270257623068577,-3.5165745045804115,-3.49413575150083,-0.013289284421611924,0.012812570359198331,-0.005316644345763288,-0.009147943887487409,0.00042064063604435944,1,0.67441,1,1,0.00042064063604435944,132.67184052778882
2023-01-03,58.782371520996094,45.84473419189453,4.073842005889666,3.8252603435113297,-3.5066014538519736,-3.4272211308870606,0.08208812943174364,-0.967013422213718,-3.5164143129806185,-3.4963918227899713,0.012787490686309688,0.01279336650248255,-0.010375757971208932,0.0001377299622253858,0.018811410330244766,1,0.60307217,1,1,0.018811410330244766,135.16758495922585
2023-01-04,58.754356384277344,45.693138122558594,4.073365301496945,3.8219481361353864,-3.5090557166339504,-3.429389513266663,0.08242152921981177,-0.9665703138657369,-3.5155172683252545,-3.4989442083352413,0.015054450801679664,0.012413325458817997,-0.0004765907872352759,-0.0033067280682966826,-0.0024489879348173235,1,0.60307217,1,1,-0.0024489879348173235,134.8365611744823
2023-01-05,58.08202362060547,45.40258026123047,4.061856211862147,3.8155689373801223,-3.4947215311946853,-3.431561380267715,0.08230985963724798,-0.7673461138838861,-3.5151860618851365,-3.5004831167367345,0.0264922256050224,0.011216885714877382,-0.011443113414000283,-0.006358894864011866,0.014235749199677565,1,0.60307217,1,1,0.014235749199677565,136.75606064230922
2023-01-06,59.202579498291016,46.92485046386719,4.080965113546969,3.8485473957624805,-3.4961341527928385,-3.434332579083113,0.08148101219136085,-0.7584782275971543,-3.5134871727568773,-3.5018042723229788,0.02978032222228988,0.011259697390620734,0.01929264525983232,0.033528275130578766,-0.0011934957545334177,1,0.5687414,1,1,-0.0011934957545334177,136.59284286452592
2023-01-09,58.464881896972656,46.097389221191406,4.068426264526488,3.8307563154529407,-3.491358548389702,-3.4370941718921784,0.08039427071992773,-0.6749781546817727,-3.5114009153515986,-3.502796173364866,0.03415185847438984,0.012259740097228156,-0.012460565191076745,-0.01763375342693818,0.00479204064311415,1,0.5687414,1,1,0.00479204064311415,137.2474013190912
2023-01-10,58.01665496826172,46.33110427856445,4.060730123950623,3.835813534209571,-3.4724502674186435,-3.4397767219997184,0.07866390689899667,-0.4153562504958907,-3.5067070476396354,-3.503461391610135,0.03415118643333015,0.01503435435953299,-0.007666601114508453,0.005070028071472832,0.018867926896665964,1,0.5687414,1,1,0.018867926896665964,139.83697525393723
2023-01-11,57.904598236083984,46.08475875854492,4.058796798283698,3.8304822827252956,-3.4743020328112415,-3.4425514266053434,0.07669428367301563,-0.4139892138671781,-3.501726234177196,-3.5040009705606456,0.034753683822708936,0.017167599396857303,-0.001931457996656949,-0.005317065583811398,-0.0018409408154900614,1,0.5687414,1,1,-0.0018409408154900614,139.57954365867758
2023-01-12,57.157569885253906,46.44728469848633,4.04581183790413,3.83831800711388,-3.44309673866281,-3.4445007986711245,0.07508027400411318,0.018700784286394035,-3.493914532363507,-3.50382247433401,0.05162479253187513,0.022009748099990734,-0.01290101949735245,0.007866504017972842,0.031085001903489357,1,0.5153915,1,0,0.031085001903489357,143.91837403899575
2023-01-13,57.362998962402344,46.65716171264648,4.049399478090658,3.8428264356099513,-3.445045134458958,-3.4468718288430846,0.07262281417218669,0.02515317541668771,-3.48582759830789,-3.502755971967689,0.051089018333880354,0.024864200461366226,0.0035940834706731373,0.004518606750051557,-0.0019498137868927947,0,0.5153915,1,0,-0.0,143.91837403899575
2023-01-17,57.59645462036133,45.671356201171875,4.053461014077622,3.8214713224243133,-3.4737099617911897,-3.449844931675077,0.06972366800267106,-0.34228018691154155,-3.480647553800599,-3.5020488517466637,0.017648586598512317,0.025152493105188568,0.004069795202165105,-0.021128707261406365,-0.02845328585888449,1,0.48112577,0,0,-0.0,143.91837403899575
2023-01-18,55.85025405883789,45.15619659423828,4.022674074454512,3.8101275150579577,-3.429645241739429,-3.4520214667631457,0.06681289796685434,0.3349087631974484,-3.472951932589345,-3.499507512865149,0.04280502567921429,0.029358051118035067,-0.030317848086887755,-0.011279708985746595,0.0432845750108225,0,0.3460113,0,0,0.0,143.91837403899575
2023-01-19,55.76621627807617,44.39299392700195,4.021168242987384,3.793081662550434,-3.443980987131571,-3.454154309086859,0.06429058392337347,0.15823968821645099,-3.4664444596391073,-3.4976745144667007,0.030321045679670533,0.030888324112632943,-0.0015046982717963342,-0.016901393934796283,-0.014193326277878681,1,0.48112577,0,0,-0.0,143.91837403899575
2023-01-20,56.10238265991211,44.46931076049805,4.027178283282943,3.7947993054256126,-3.4530798621232894,-3.4566002345486315,0.061146378043724095,0.057572869202894845,-3.4622802927319674,-3.4966540238275767,-0.009983123460479248,0.03196493619601477,0.006028136823191588,0.0017191188686571657,-0.009129968066805695,0,0.48112577,0,0,-0.0,143.91837403899575
2023-01-23,56.24245071411133,44.73007583618164,4.029671822550715,3.8006461128643263,-3.4517207803428542,-3.4592085776745742,0.05718890138041752,0.13093095252716214,-3.457838955486969,-3.495156097240508,-0.006675645883896131,0.03244422404434708,0.0024966507224533085,0.005863933378414954,0.001370607906575172,0,0.48112577,0,0,0.0,143.91837403899575
2023-01-24,56.541255950927734,45.01627731323242,4.034970565512321,3.807024142437941,-3.454879117431982,-3.461658609838905,0.05346631890608998,0.12679931114821708,-3.4541910123911967,-3.4934151549238615,0.018830844359207788,0.032507360654793385,0.005312806128155323,0.006398412515528973,-0.0031632642091708515,0,0.48112577,0,0,-0.0,143.91837403899575
2023-01-25,56.8961067199707,45.42332077026367,4.041226915592202,3.8160256465161324,-3.457137425117549,-3.4636033065982703,0.050939542749844524,0.1269324601611384,-3.4526597281610876,-3.491986331577207,-0.027492183378119872,0.031791585473502366,0.006275961916214712,0.009042139451002518,-0.0022529685450064646,0,0.2965178,0,0,-0.0,143.91837403899575
2023-01-26,56.7840576171875,45.359718322753906,4.039255610576553,3.8146244495843846,-3.454990782954336,-3.464052602138137,0.050733078170878014,0.17861757083374605,-3.450728603175397,-3.490000220053849,-0.011009795822765067,0.030435872848587297,-0.001969363270050817,-0.0014002157136737692,0.0021441287414968166,0,0.2965178,0,0,0.0,143.91837403899575
2023-01-27,56.485233306884766,44.02410888671875,4.033979246592328,3.784737413103453,-3.4753817291428635,-3.4648254265716902,0.050525216431093235,-0.2089313676779598,-3.453957102223402,-3.488159085233721,-0.02230186701957404,0.02853660677660408,-0.0052624684258612,-0.02944483531691533,-0.01997375343508957,0,0.26769498,0,0,-0.0,143.91837403899575
2023-01-30,56.625301361083984,44.38026428222656,4.036455905839085,3.792794872471543,-3.4717816157617136,-3.4657324991190808,0.05012098654358963,-0.12069029482035458,-3.4566307503536775,-3.4861568750517,-0.02006083541885939,0.025781227363777047,0.002479728700742534,0.008090008055001485,0.0036271378448866328,1,0.26769498,0,0,0.0,143.91837403899575
2023-01-31,57.260284423828125,44.60923385620117,4.047607266891794,3.797940874731344,-3.486705178785191,-3.4667582594800614,0.049873913249724386,-0.39994694631746397,-3.4579302720530776,-3.4850507768113625,-0.03182606135320887,0.02276484388550549,0.01121376924239259,0.005159265670851454,-0.015022618210232132,1,0.294961,0,0,-0.0,143.91837403899575
2023-02-01,57.26962661743164,43.93506622314453,4.047770406695873,3.7827127762448276,-3.5022268867183737,-3.468700151344359,0.048807258785550096,-0.6869210893675651,-3.465188436550972,-3.4848515607069785,-0.04508946160082461,0.022405652236620225,0.00016315311210068906,-0.015112737314203484,-0.015406370711866568,1,0.26993972,0,0,-0.0,143.91837403899575
2023-02-02,56.28913879394531,42.35142517089844,4.0305015999086455,3.7460020727372347,-3.5078582050690867,-3.4710248585257317,0.047071175410149976,-0.7825032245830137,-3.4715761583447238,-3.484512628769695,-0.052867422114750706,0.022294497608770815,-0.01712055554397296,-0.036045036195071156,-0.005232464926716588,1,0.27604547,0,0,-0.0,143.91837403899575
2023-02-03,55.868934631347656,42.529502868652344,4.023008494582386,3.750198020240074,-3.4901766062803605,-3.47326557058592,0.044456648783884486,-0.3803938478730065,-3.475285832760431,-3.484250729125845,-0.014794877137497053,0.022040346049366916,-0.007465102000154489,0.004204762815780638,0.017640015358521357,0,0.18677102,0,0,0.0,143.91837403899575
2023-02-06,56.18642044067383,43.445343017578125,4.0286750985331095,3.771503665704312,-3.4790693821017378,-3.4754021101739627,0.04128842968907438,-0.0888208138549157,-3.4780206929363198,-3.4831156070600553,-0.007287766340024149,0.021241625154335513,0.0056826895200545735,0.021534231231299605,0.011306860081871341,0,0.18677102,0,0,0.0,143.91837403899575
2023-02-07,56.093040466308594,44.3103141784668,4.02701174897406,3.791217475650418,-3.4563619732212536,-3.477005341762808,0.03841279035321796,0.5374087212028061,-3.4781689785152468,-3.4812536354193475,0.030343205563937214,0.02064307987909187,-0.001661966959860539,0.019909410325951393,0.022900520939437355,0,0.15193337,0,0,0.0,143.91837403899575
2023-02-08,55.76621627807617,44.02410888671875,4.021168242987384,3.784737413103453,-3.452325236578552,-3.478372244333726,0.03585353379535395,0.7264836962472377,-3.4776877596613467,-3.479018178487357,0.04990165013982173,0.020811162719023498,-0.0058264659129811935,-0.00645911221922979,0.00402701924567889,0,0.13636841,0,0,0.0,143.91837403899575
